RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Right	Index Right	Pupil Diameter Right [mm]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Right	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
1213448.4	13:33:19:593	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Fixation	2	3.7	507.1	510.9	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1213452.4	13:33:19:597	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Fixation	2	3.7	504.7	512.1	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1213456.4	13:33:19:601	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Fixation	2	3.7	503.7	508.8	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1213460.4	13:33:19:605	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Fixation	2	3.7	499.9	506.5	White Space	-0.1	0.3	-1.0	-	-	-	-	-	-	-	-
1213464.4	13:33:19:609	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Fixation	2	3.7	497.7	505.0	White Space	-0.1	0.3	-1.0	-	-	-	-	-	-	-	-
1213468.4	13:33:19:613	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Saccade	3	3.6	496.3	503.2	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1213472.4	13:33:19:617	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Saccade	3	3.6	493.5	514.8	White Space	-0.1	0.2	-1.0	-	-	-	-	-	-	-	-
1213476.4	13:33:19:621	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Saccade	3	3.6	498.4	505.1	White Space	-0.1	0.3	-1.0	-	-	-	-	-	-	-	-
1213480.4	13:33:19:625	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Saccade	3	3.6	581.1	468.2	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
1213484.4	13:33:19:629	Trial001	PandaAmerica_screenshot.png	0.0	64728.8	Flo5	Coral	90.3	Eye	Saccade	3	3.6	613.8	485.2	White Space	0.0	0.3	-1.0	-	-	-	-	-	-	-	-
