RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Point of Regard Binocular X [px]	Point of Regard Binocular Y [px]	Point of Regard Right X [px]	Point of Regard Right Y [px]	AOI Name Binocular	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Video Time [h:m:s:ms]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
1354338.2	18:02:12:016	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	83	3.4	492.2	368.8	514.4	322.2	-	0.2	0.0	1.0	00:00:28:994	-	-	-	-	-	-	-	-
1354371.6	18:02:12:049	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	83	3.4	491.3	367.1	512.7	320.5	-	0.2	0.0	1.0	00:00:29:036	-	-	-	-	-	-	-	-
1354405.3	18:02:12:083	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	83	3.4	490.7	369.1	512.8	321.3	-	0.2	0.0	1.0	00:00:29:077	-	-	-	-	-	-	-	-
1354438.1	18:02:12:115	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	83	3.4	491.6	368.6	513.8	320.9	-	0.2	0.0	1.0	00:00:29:119	-	-	-	-	-	-	-	-
1354471.4	18:02:12:149	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	83	3.4	489.3	371.2	511.7	321.0	-	0.2	0.0	1.0	00:00:29:161	-	-	-	-	-	-	-	-
1354505.1	18:02:12:182	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	83	3.4	489.2	371.0	512.0	319.6	-	0.2	0.0	1.0	00:00:29:161	-	-	-	-	-	-	-	-
1354538.2	18:02:12:216	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	89	3.4	489.6	373.0	511.7	321.3	-	0.2	0.0	1.0	00:00:29:202	-	-	-	-	-	-	-	-
1354571.4	18:02:12:249	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	89	3.4	510.9	405.1	529.2	354.9	-	0.1	0.0	1.0	00:00:29:244	-	-	-	-	-	-	-	-
1354604.4	18:02:12:282	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	84	3.4	508.7	414.8	528.5	364.1	-	0.1	0.0	1.0	00:00:29:286	-	-	-	-	-	-	-	-
1354637.6	18:02:12:315	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	84	3.4	506.7	414.0	526.4	363.6	-	0.1	0.0	1.0	00:00:29:327	-	-	-	-	-	-	-	-
1354671.1	18:02:12:348	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	84	3.4	506.1	413.7	527.1	364.0	-	0.1	0.0	1.0	00:00:29:327	-	-	-	-	-	-	-	-
1354704.4	18:02:12:382	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	84	3.4	505.0	411.8	525.7	360.8	-	0.1	0.0	1.0	00:00:29:369	-	-	-	-	-	-	-	-
1354737.5	18:02:12:415	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	84	3.4	504.0	411.0	524.9	360.7	-	0.1	0.0	1.0	00:00:29:411	-	-	-	-	-	-	-	-
1354771.0	18:02:12:448	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	84	3.4	504.1	411.4	525.2	358.3	-	0.1	0.0	1.0	00:00:29:452	-	-	-	-	-	-	-	-
1354804.1	18:02:12:481	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	84	3.4	505.6	411.7	525.2	359.6	-	0.1	0.0	1.0	00:00:29:452	-	-	-	-	-	-	-	-
1354837.4	18:02:12:515	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	84	3.4	506.6	410.2	525.7	358.7	-	0.1	0.0	1.0	00:00:29:494	-	-	-	-	-	-	-	-
1354872.1	18:02:12:549	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	90	3.4	504.0	406.4	523.0	356.0	-	0.1	0.0	1.0	00:00:29:536	-	-	-	-	-	-	-	-
1354905.3	18:02:12:583	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	90	3.3	491.3	356.0	507.6	303.8	-	0.2	0.0	1.0	00:00:29:577	-	-	-	-	-	-	-	-
1354938.6	18:02:12:616	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.4	490.2	358.3	508.6	305.4	-	0.2	0.0	1.0	00:00:29:619	-	-	-	-	-	-	-	-
1354972.0	18:02:12:649	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.3	492.5	356.4	511.9	305.2	-	0.2	0.0	1.0	00:00:29:619	-	-	-	-	-	-	-	-
1355010.9	18:02:12:688	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.3	493.3	353.9	512.0	302.7	-	0.2	0.0	1.0	00:00:29:661	-	-	-	-	-	-	-	-
1355073.0	18:02:12:750	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.3	494.4	351.4	513.4	299.0	-	0.2	0.0	1.0	00:00:29:702	-	-	-	-	-	-	-	-
1355117.5	18:02:12:795	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.2	494.6	352.5	514.5	298.4	-	0.2	0.0	1.0	00:00:29:786	-	-	-	-	-	-	-	-
1355174.7	18:02:12:852	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.2	495.6	354.7	514.9	297.4	-	0.2	0.0	1.0	00:00:29:786	-	-	-	-	-	-	-	-
1355284.8	18:02:12:962	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.2	496.1	351.7	516.2	295.6	-	0.2	0.0	1.0	00:00:29:952	-	-	-	-	-	-	-	-
1355381.2	18:02:13:059	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.2	498.5	353.5	517.6	297.8	-	0.2	0.0	1.0	00:00:29:952	-	-	-	-	-	-	-	-
1355437.9	18:02:13:115	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.2	497.2	357.7	517.8	300.1	-	0.2	0.0	1.0	00:00:30:077	-	-	-	-	-	-	-	-
1355470.9	18:02:13:148	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.2	495.5	358.4	516.1	299.9	-	0.2	0.0	1.0	00:00:30:077	-	-	-	-	-	-	-	-
1355504.0	18:02:13:181	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.2	494.4	357.7	515.7	298.9	-	0.2	0.0	1.0	00:00:30:077	-	-	-	-	-	-	-	-
1355592.4	18:02:13:270	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.2	494.0	358.5	516.5	298.7	-	0.2	0.0	1.0	00:00:30:244	-	-	-	-	-	-	-	-
1355637.2	18:02:13:314	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.2	491.4	360.2	512.1	302.8	-	0.2	0.0	1.0	00:00:30:286	-	-	-	-	-	-	-	-
1355670.2	18:02:13:348	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.2	494.9	361.5	514.6	304.8	-	0.2	0.0	1.0	00:00:30:286	-	-	-	-	-	-	-	-
1355745.1	18:02:13:422	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.2	497.8	357.3	519.6	298.2	-	0.2	0.0	1.0	00:00:30:369	-	-	-	-	-	-	-	-
1355803.5	18:02:13:481	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.2	497.7	352.9	518.1	295.0	-	0.2	0.0	1.0	00:00:30:494	-	-	-	-	-	-	-	-
1355842.3	18:02:13:520	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	85	3.2	496.3	348.8	516.1	295.9	-	0.2	0.0	1.0	00:00:30:494	-	-	-	-	-	-	-	-
1355903.3	18:02:13:581	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	91	3.2	493.6	349.4	515.3	292.6	-	0.2	0.0	1.0	00:00:30:577	-	-	-	-	-	-	-	-
1356009.6	18:02:13:687	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	91	3.3	534.9	417.1	548.0	360.7	-	0.1	0.0	1.0	00:00:30:619	-	-	-	-	-	-	-	-
1356069.5	18:02:13:747	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	86	3.3	537.1	410.3	549.1	358.6	-	0.1	0.0	1.0	00:00:30:744	-	-	-	-	-	-	-	-
1356102.8	18:02:13:780	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	86	3.4	536.6	407.3	549.8	356.3	-	0.1	0.0	1.0	00:00:30:786	-	-	-	-	-	-	-	-
1356136.0	18:02:13:813	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	92	3.2	478.7	436.0	486.6	378.7	-	0.2	0.0	1.0	00:00:30:786	-	-	-	-	-	-	-	-
1356169.2	18:02:13:847	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	92	3.2	282.8	520.7	312.9	424.4	-	0.3	-0.1	0.9	00:00:30:827	-	-	-	-	-	-	-	-
1356215.3	18:02:13:893	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	87	3.4	289.9	522.4	324.3	433.1	-	0.3	-0.1	0.9	00:00:30:869	-	-	-	-	-	-	-	-
1356270.0	18:02:13:947	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	87	3.3	289.7	525.4	326.1	437.0	-	0.3	-0.1	0.9	00:00:30:952	-	-	-	-	-	-	-	-
1356302.3	18:02:13:980	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	87	3.3	289.5	526.2	327.6	437.4	-	0.3	-0.1	0.9	00:00:30:952	-	-	-	-	-	-	-	-
1356336.5	18:02:14:014	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	93	3.2	312.4	516.3	347.7	434.9	-	0.3	-0.1	1.0	00:00:30:994	-	-	-	-	-	-	-	-
1356368.9	18:02:14:046	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	93	3.0	522.7	392.1	527.6	338.8	-	0.1	0.0	1.0	00:00:31:036	-	-	-	-	-	-	-	-
1356435.5	18:02:14:113	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	88	3.1	556.5	378.5	566.8	326.2	-	0.1	0.0	1.0	00:00:31:077	-	-	-	-	-	-	-	-
1356468.7	18:02:14:146	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	88	3.1	556.7	376.7	567.7	324.3	-	0.1	0.0	1.0	00:00:31:119	-	-	-	-	-	-	-	-
1356503.4	18:02:14:181	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	88	3.1	559.5	376.3	571.3	322.9	-	0.1	0.0	1.0	00:00:31:119	-	-	-	-	-	-	-	-
1356536.0	18:02:14:213	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	88	3.0	562.0	375.4	575.2	321.3	-	0.1	0.0	1.0	00:00:31:161	-	-	-	-	-	-	-	-
1356583.4	18:02:14:261	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	94	3.0	562.2	375.5	575.2	320.2	-	0.1	0.0	1.0	00:00:31:244	-	-	-	-	-	-	-	-
1356635.2	18:02:14:313	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	94	2.9	670.3	457.2	667.2	403.2	-	0.0	0.0	1.0	00:00:31:286	-	-	-	-	-	-	-	-
1356674.6	18:02:14:352	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	89	2.9	708.4	483.1	711.1	435.1	-	0.0	-0.1	1.0	00:00:31:327	-	-	-	-	-	-	-	-
1356735.1	18:02:14:412	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	89	2.9	708.3	481.7	714.1	435.1	-	0.0	-0.1	1.0	00:00:31:411	-	-	-	-	-	-	-	-
1356776.9	18:02:14:454	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	89	2.9	705.7	478.6	712.5	432.5	-	0.0	-0.1	1.0	00:00:31:411	-	-	-	-	-	-	-	-
1356835.0	18:02:14:512	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	89	2.8	708.0	465.3	714.8	414.3	-	0.0	-0.1	1.0	00:00:31:493	-	-	-	-	-	-	-	-
1356881.5	18:02:14:559	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	89	2.8	707.8	457.6	714.5	404.7	-	0.0	0.0	1.0	00:00:31:535	-	-	-	-	-	-	-	-
1356934.6	18:02:14:612	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	89	2.9	713.0	454.8	723.9	403.4	-	0.0	0.0	1.0	00:00:31:576	-	-	-	-	-	-	-	-
1356969.9	18:02:14:647	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	95	2.6	682.3	480.6	699.0	423.4	-	0.0	-0.1	1.0	00:00:31:660	-	-	-	-	-	-	-	-
1357039.6	18:02:14:717	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	95	2.7	924.9	570.0	122.5	503.6	-	0.4	-0.1	0.9	00:00:31:660	-	-	-	-	-	-	-	-
1357100.7	18:02:14:778	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	95	3.0	322.6	387.1	359.8	312.5	-	0.3	0.0	1.0	00:00:31:660	-	-	-	-	-	-	-	-
1357134.3	18:02:14:812	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	90	3.1	321.3	387.0	354.1	314.1	-	0.3	0.0	1.0	00:00:31:660	-	-	-	-	-	-	-	-
1357167.3	18:02:14:845	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	90	3.1	319.7	391.9	351.0	318.0	-	0.3	0.0	1.0	00:00:31:660	-	-	-	-	-	-	-	-
1357200.8	18:02:14:878	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	90	2.9	311.4	399.7	367.8	302.4	-	0.3	0.0	1.0	00:00:31:826	-	-	-	-	-	-	-	-
1357274.9	18:02:14:952	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	90	2.9	325.7	399.4	370.0	312.0	-	0.3	0.0	1.0	00:00:31:951	-	-	-	-	-	-	-	-
1357339.0	18:02:15:016	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	96	2.9	327.0	395.7	362.0	315.2	-	0.3	0.0	1.0	00:00:31:951	-	-	-	-	-	-	-	-
1357400.9	18:02:15:078	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	96	2.8	606.4	374.0	618.2	326.1	-	0.1	0.0	1.0	00:00:31:951	-	-	-	-	-	-	-	-
1357433.5	18:02:15:111	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	-	-	2.8	606.3	375.3	618.4	323.5	-	0.1	0.0	1.0	00:00:32:076	-	-	-	-	-	-	-	-
1357466.6	18:02:15:144	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	91	2.8	602.7	374.2	616.8	322.4	-	0.1	0.0	1.0	00:00:32:118	-	-	-	-	-	-	-	-
1357500.1	18:02:15:177	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	91	2.8	600.1	373.3	615.1	321.1	-	0.1	0.0	1.0	00:00:32:160	-	-	-	-	-	-	-	-
1357533.3	18:02:15:211	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	91	2.8	598.5	371.7	613.8	320.4	-	0.1	0.0	1.0	00:00:32:160	-	-	-	-	-	-	-	-
1357566.5	18:02:15:244	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	91	2.8	597.6	369.7	611.7	319.4	-	0.1	0.0	1.0	00:00:32:243	-	-	-	-	-	-	-	-
1357600.2	18:02:15:278	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	91	2.8	598.9	369.1	613.0	319.8	-	0.1	0.0	1.0	00:00:32:243	-	-	-	-	-	-	-	-
1357633.2	18:02:15:311	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	91	2.8	601.0	369.4	615.4	318.8	-	0.1	0.0	1.0	00:00:32:285	-	-	-	-	-	-	-	-
1357666.6	18:02:15:344	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	91	2.9	602.6	372.5	617.1	320.7	-	0.1	0.0	1.0	00:00:32:326	-	-	-	-	-	-	-	-
1357699.7	18:02:15:377	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	91	2.8	601.8	372.2	616.5	321.3	-	0.1	0.0	1.0	00:00:32:368	-	-	-	-	-	-	-	-
1357733.2	18:02:15:411	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	6	2.8	601.9	375.5	616.9	323.1	-	0.1	0.0	1.0	00:00:32:410	-	-	-	-	-	-	-	-
1357766.2	18:02:15:444	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	6	2.8	601.8	372.5	619.7	320.9	-	0.1	0.0	1.0	00:00:32:410	-	-	-	-	-	-	-	-
1357799.3	18:02:15:477	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	6	2.9	605.2	365.3	623.2	309.7	-	0.1	0.0	1.0	00:00:32:493	-	-	-	-	-	-	-	-
1357833.7	18:02:15:511	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	6	1.9	601.5	407.5	620.7	370.2	-	0.1	0.0	1.0	00:00:32:493	-	-	-	-	-	-	-	-
1357866.5	18:02:15:544	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	6	0.0	0.0	0.0	0.0	0.0	-	0.0	0.0	0.0	00:00:32:535	-	-	-	-	-	-	-	-
1357899.2	18:02:15:577	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	6	0.0	0.0	0.0	0.0	0.0	-	0.0	0.0	0.0	00:00:32:535	-	-	-	-	-	-	-	-
1357932.5	18:02:15:610	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	6	0.0	0.0	0.0	0.0	0.0	-	0.0	0.0	0.0	00:00:32:576	-	-	-	-	-	-	-	-
1357967.3	18:02:15:645	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	6	2.7	409.2	458.7	510.7	544.7	-	0.2	-0.2	1.0	00:00:32:618	-	-	-	-	-	-	-	-
1358032.5	18:02:15:710	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	6	3.2	248.4	351.6	314.9	256.4	-	0.3	0.1	0.9	00:00:32:701	-	-	-	-	-	-	-	-
1358065.6	18:02:15:743	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	6	3.1	251.0	348.6	310.2	258.0	-	0.3	0.1	0.9	00:00:32:743	-	-	-	-	-	-	-	-
1358099.1	18:02:15:776	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	92	3.1	247.0	352.7	310.7	257.4	-	0.3	0.1	0.9	00:00:32:785	-	-	-	-	-	-	-	-
1358132.3	18:02:15:810	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	92	3.1	250.4	355.9	316.4	260.9	-	0.3	0.1	0.9	00:00:32:785	-	-	-	-	-	-	-	-
1358166.5	18:02:15:844	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	92	3.1	255.4	358.1	316.5	262.7	-	0.3	0.1	0.9	00:00:32:826	-	-	-	-	-	-	-	-
1358198.6	18:02:15:876	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	-	-	3.1	261.9	359.9	321.7	265.8	-	0.3	0.1	0.9	00:00:32:868	-	-	-	-	-	-	-	-
1358232.3	18:02:15:910	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	97	3.1	263.9	359.4	324.2	263.7	-	0.3	0.1	0.9	00:00:32:910	-	-	-	-	-	-	-	-
1358264.9	18:02:15:942	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	97	3.2	273.5	360.7	326.3	270.7	-	0.3	0.1	1.0	00:00:32:951	-	-	-	-	-	-	-	-
1358298.8	18:02:15:976	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	97	3.1	269.6	361.7	328.9	266.2	-	0.3	0.1	1.0	00:00:32:951	-	-	-	-	-	-	-	-
1358331.9	18:02:16:009	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	97	3.1	190.1	366.4	258.1	261.4	-	0.4	0.1	0.9	00:00:32:993	-	-	-	-	-	-	-	-
1358365.4	18:02:16:043	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	97	3.2	190.9	367.6	259.4	262.7	-	0.4	0.1	0.9	00:00:33:035	-	-	-	-	-	-	-	-
1358398.3	18:02:16:076	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	93	3.2	185.9	369.2	256.3	261.8	-	0.4	0.1	0.9	00:00:33:076	-	-	-	-	-	-	-	-
1358431.9	18:02:16:109	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	93	3.2	187.3	367.7	255.2	263.1	-	0.4	0.1	0.9	00:00:33:118	-	-	-	-	-	-	-	-
1358464.7	18:02:16:142	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	93	3.2	190.6	368.1	255.8	266.0	-	0.4	0.1	0.9	00:00:33:118	-	-	-	-	-	-	-	-
1358498.5	18:02:16:176	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	93	3.2	189.1	370.6	258.1	265.0	-	0.4	0.1	0.9	00:00:33:160	-	-	-	-	-	-	-	-
1358531.7	18:02:16:209	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	93	3.2	200.0	370.6	262.5	274.7	-	0.4	0.1	0.9	00:00:33:201	-	-	-	-	-	-	-	-
1358564.5	18:02:16:242	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	93	3.1	193.7	368.0	261.5	265.9	-	0.4	0.1	0.9	00:00:33:243	-	-	-	-	-	-	-	-
1358598.5	18:02:16:276	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Visual Intake	93	3.0	186.6	364.7	257.5	258.8	-	0.4	0.1	0.9	00:00:33:285	-	-	-	-	-	-	-	-
1358631.5	18:02:16:309	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	98	3.0	191.1	363.2	256.2	262.8	-	0.4	0.1	0.9	00:00:33:285	-	-	-	-	-	-	-	-
1358665.2	18:02:16:343	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Saccade	98	3.0	270.4	367.7	332.0	269.9	-	0.3	0.1	1.0	00:00:33:285	-	-	-	-	-	-	-	-
1358699.2	18:02:16:377	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	7	3.0	271.2	364.5	327.1	268.8	-	0.3	0.1	1.0	00:00:33:368	-	-	-	-	-	-	-	-
1358731.0	18:02:16:408	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	7	3.0	277.7	368.6	334.5	274.6	-	0.3	0.1	1.0	00:00:33:368	-	-	-	-	-	-	-	-
1358764.9	18:02:16:442	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	7	3.0	274.5	370.2	336.9	274.1	-	0.3	0.1	1.0	00:00:33:368	-	-	-	-	-	-	-	-
1358797.8	18:02:16:475	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	7	3.0	276.0	384.9	348.9	284.2	-	0.3	0.0	1.0	00:00:33:451	-	-	-	-	-	-	-	-
1358831.0	18:02:16:508	Trial001	Iselin-3-recording.avi	25394.0	85513.0	Iselin	Coral	98.0	Eye	Blink	7	0.0	0.0	0.0	0.0	0.0	-	0.0	0.0	0.0	00:00:33:493	-	-	-	-	-	-	-	-
